userId,startedAt,endedAt,startedLocationLat,startedLocationLong,endedLocationLat,endedLocationLong
PFmRhhdxOa4/lPY8K4zIBqUeqhgUdMLBA12XGjN8OFw=,2019-05-20 01:32:52.396 UTC,2019-05-20 01:46:34.525 UTC,37.7876,-122.3875,37.7985,-122.3969
OY7fvSsds7mAhLrEpHublTXxZVjImdcHafpuH57Y9pg=,2019-05-20 01:33:58.363 UTC,2019-05-20 01:49:45.042 UTC,37.7985,-122.445,37.7985,-122.4274
CKyqNb1S9Wv2F1OMZOmdI5w+509IeWjKYICEUaaCtWo=,2019-05-20 01:34:10.587 UTC,2019-05-20 01:44:17.555 UTC,37.7649,-122.4323,37.7673,-122.4457
Pd4wDYYJ7PZhN5IWa8zuGJg99j5lMaTrlFomT47KWdA=,2019-05-20 01:36:13.788 UTC,2019-05-20 01:43:39.151 UTC,37.7947,-122.4468,37.802,-122.4468
cQe2zDIB4/U7mFg3eBuwA6EzwSnvEr+VkpfcMQuwq5w=,2019-05-20 01:40:59.293 UTC,2019-05-20 01:43:44.789 UTC,37.8078,-122.4158,37.8088,-122.4126
UwOzgxL2he0X1xvP1MYQzE8yM4xqrm87lVmawBQ2kTw=,2019-05-20 01:42:53.292 UTC,2019-05-20 01:57:59.899 UTC,37.7602,-122.4306,37.7558,-122.4211
s/M6vwamWnJVGrbr0RFN7gXh/GVj6G8f//3uUXCHr1w=,2019-05-20 01:47:46.689 UTC,2019-05-20 01:56:14.999 UTC,37.77,-122.4131,37.7596,-122.4171
RT3oLd0J/hs4riWEAtp5ooukXAZpV7bfCmso4dFvVJo=,2019-05-20 01:58:19.751 UTC,2019-05-20 02:00:54.105 UTC,37.8037,-122.4011,37.8034,-122.4011
6DkdmsFVzGefCFdm2rpxR2o0umaeOouHtZMw5Y5vxH4=,2019-05-20 01:58:53.411 UTC,2019-05-20 02:11:20.798 UTC,37.7933,-122.3955,37.8059,-122.4198
RT3oLd0J/hs4riWEAtp5ooukXAZpV7bfCmso4dFvVJo=,2019-05-20 02:01:51.452 UTC,2019-05-20 02:18:07.770 UTC,37.8032,-122.4009,37.7744,-122.4001
VIRHiQsjDGGaQAhHYy0xtp6biyAVw5jv9H5/8PSr1b8=,2019-05-20 02:11:44.429 UTC,2019-05-20 02:16:21.532 UTC,37.8021,-122.408,37.7975,-122.4037
LhiSr8nx25deB6oaLvSyuIQjmiq0UAY4flULj/8P5nQ=,2019-05-20 02:21:10.923 UTC,2019-05-20 02:31:38.349 UTC,37.7865,-122.405,37.7777,-122.3936
AlPZxg+PenDSbod3KLlRI4+oIXVuCW5No7B7gKALG+Q=,2019-05-20 02:38:15.748 UTC,2019-05-20 02:43:08.803 UTC,37.8075,-122.4211,37.8049,-122.4203
AlPZxg+PenDSbod3KLlRI4+oIXVuCW5No7B7gKALG+Q=,2019-05-20 02:43:20.512 UTC,2019-05-20 03:32:07.808 UTC,37.8049,-122.4203,37.778,-122.4134
c1ZlCLK0nBFFPcAKm3HuR6gVPjfJ+ZtBefmbIXPHZKs=,2019-05-20 02:56:49.487 UTC,2019-05-20 03:07:49.125 UTC,37.8,-122.3986,37.7954,-122.4048
8m0ODTkg765Uxkfv8atflyEONjMlBmSfRL58X+BkJa8=,2019-05-20 03:25:03.203 UTC,2019-05-20 03:40:20.505 UTC,37.7939,-122.3957,37.789,-122.4101
PFmRhhdxOa4/lPY8K4zIBqUeqhgUdMLBA12XGjN8OFw=,2019-05-20 03:32:53.013 UTC,2019-05-20 03:43:53.550 UTC,37.7985,-122.3968,37.7875,-122.3876
oTmCL91XaSV6IRokizTvHxA4SdN2mqPKw6GcwRSyuvk=,2019-05-20 03:38:12.122 UTC,2019-05-20 03:54:46.197 UTC,37.7989,-122.4209,37.7757,-122.4269
cQe2zDIB4/U7mFg3eBuwA6EzwSnvEr+VkpfcMQuwq5w=,2019-05-20 04:10:18.500 UTC,2019-05-20 04:23:09.809 UTC,37.8082,-122.4126,37.7971,-122.4354
9qOlW4wlmyWi9tmlSMgoh5tEw/MLgqXsBYkGcfI0lJs=,2019-05-20 04:16:23.988 UTC,2019-05-20 04:24:11.399 UTC,37.8083,-122.4083,37.7919,-122.3952
kyA1uTNf1jBRKnyW+VyhtAFZ3bsqHmLEQ/paCzlupFQ=,2019-05-20 12:32:22.414 UTC,2019-05-20 12:46:13.109 UTC,37.7897,-122.3918,37.7712,-122.3893
hne9NJcCEvgWMWiCp1sjuB8XVIiMJPPFTedQE/P9HX4=,2019-05-20 12:42:12.441 UTC,2019-05-20 12:48:23.259 UTC,37.7992,-122.4225,37.7972,-122.4362
LzWXRTONqtYEucpLBmLBHTMZgi01K/WYuhTxTPUrZ58=,2019-05-20 12:48:14.324 UTC,2019-05-20 12:54:28.096 UTC,37.795,-122.3936,37.7791,-122.3922
ME4N66udu5s7pzGrD9OwIjFzFcs00ViTvzopHYRuuXo=,2019-05-20 13:18:32.015 UTC,2019-05-20 13:25:04.325 UTC,37.7944,-122.393,37.7846,-122.3957
GKOMBPL3pj7yolss+/QxAYac9sLYoEm1ChQWsrdZN/o=,2019-05-20 13:29:48.341 UTC,2019-05-20 13:38:44.315 UTC,37.7925,-122.3998,37.7813,-122.397
SmT0hR7ZZ/dqOCjOQa5JSKma5UH5oEt2pKRz8EWbsWI=,2019-05-20 13:58:25.738 UTC,2019-05-20 14:05:06.219 UTC,37.8054,-122.4136,37.7983,-122.4264
hJPWtBOJfXLK+HAcBLRquXHWOxG4ij3aqk20A1YXAuA=,2019-05-20 14:09:30.016 UTC,2019-05-20 14:15:58.046 UTC,37.7938,-122.3958,37.8042,-122.4029
SZlxflevXQX2ZbTlV2CEAn5LOE21bUCuy16uB+PoCuE=,2019-05-20 14:26:37.046 UTC,2019-05-20 14:33:27.252 UTC,37.7947,-122.3936,37.7808,-122.3909
HYwUgSwK/qBnyDttvwZU/mKbwrmLMFjmq5R7j1xThyU=,2019-05-20 14:33:18.110 UTC,2019-05-20 14:38:29.839 UTC,37.7676,-122.3969,37.7758,-122.3966
hs8xTyEvQre0v1Yd7bXwaLjk1f5EfMIvuAyDlIbsXMY=,2019-05-20 14:55:33.819 UTC,2019-05-20 15:00:23.910 UTC,37.7932,-122.4213,37.7868,-122.4217
ENSfs4dLaaJhJcBrQhxqq0/kX8ixxw52Cl+BzLVqvi8=,2019-05-20 15:01:51.411 UTC,2019-05-20 15:10:44.453 UTC,37.7884,-122.393,37.7768,-122.394
5cWfBrRTMV46xYQf/4orwKWHzKVzcfOYI6XB2DTWuYM=,2019-05-20 15:04:53.731 UTC,2019-05-20 15:10:35.692 UTC,37.7704,-122.4436,37.7679,-122.4289
OUV1dx+ZIc8wFeUHg4Tw4kOVvzCC5wSn/VcWVABJjiA=,2019-05-20 15:10:43.525 UTC,2019-05-20 15:19:12.901 UTC,37.8061,-122.4156,37.7955,-122.3981
/JCQJwtD+edKVke/FgO92aHAszqP8aSFSaAxVmsGyUo=,2019-05-20 15:13:16.810 UTC,2019-05-20 15:24:10.014 UTC,37.7944,-122.3929,37.7764,-122.3937
bdv2Zrh6Cak/9t6mO/5CnjMmkBd6RZpJy0D+DBslgNA=,2019-05-20 15:16:04.753 UTC,2019-05-20 15:22:53.768 UTC,37.7575,-122.4211,37.7622,-122.4142
gM2i818ziZSP1Rz1LNtkpaToPdZ/rfzXZJkDm/NIthI=,2019-05-20 15:19:47.969 UTC,2019-05-20 15:25:13.254 UTC,37.7889,-122.3928,37.7801,-122.3941
hi2XoqAl0ZlICgdvWlJvov5AItPC5xJzgADURleiJX4=,2019-05-20 15:30:24.311 UTC,2019-05-20 15:40:22.445 UTC,37.7984,-122.4224,37.7767,-122.4194
gU+dorAsbBAzlvUaS4LdtpKbinmiHhLLhuFubK4qwxw=,2019-05-20 15:33:55.010 UTC,2019-05-20 23:11:28.551 UTC,37.8026,-122.403,37.7972,-122.4053
tiVSBLXnjIC/Dok7zlzCAZr63/earI+bCVdX2WRs+44=,2019-05-20 15:34:19.885 UTC,2019-05-20 15:49:33.015 UTC,37.7629,-122.435,37.7927,-122.3974
ysGO1IZQeIa8LFFF5fwZ6pWTRn1k6m9szM3hdqFcJz4=,2019-05-20 15:34:35.040 UTC,2019-05-20 15:40:05.449 UTC,37.765,-122.3948,37.7745,-122.3986
2fZOQe4pFdbNZU9O2raTWUgMlzSEMk9K0EY3L2IC+fg=,2019-05-20 15:45:43.262 UTC,2019-05-20 15:51:29.021 UTC,37.7764,-122.3985,37.7844,-122.4085
6ivBXfQGkexs0HBZ1dOgRHZWw/Y2bJpJqiUwNLlK2Gc=,2019-05-20 15:46:12.027 UTC,2019-05-20 15:48:47.556 UTC,37.7876,-122.4006,37.7845,-122.3982
j63hAEjC0CLu0s085zaKhDg/rHn9WFzvZ3iZWgIQzy4=,2019-05-20 15:56:08.546 UTC,2019-05-20 16:06:22.714 UTC,37.7636,-122.3878,37.783,-122.3935
6hlNxAtJ8UWc75n1VxI0J2aJ179oToMDAujDuetaOZQ=,2019-05-20 15:56:18.811 UTC,2019-05-20 16:05:04.798 UTC,37.7945,-122.3929,37.7817,-122.3923
tGLJJ9Z3xSlOx9RJGoIeW7WWP1pocEWalTg/bWgQitk=,2019-05-20 15:57:18.467 UTC,2019-05-20 16:15:27.720 UTC,37.7609,-122.4127,37.7892,-122.4039
z0fVe0Je/63Ytd9WN2NHkZdPksz5qqOAkw11gPZNA44=,2019-05-20 15:58:27.253 UTC,2019-05-20 16:11:30.917 UTC,37.7703,-122.3864,37.7705,-122.3864
G3bdC1b7qMShUKXHOt22QuRNw7DFQyGcZIfKBXMeJjg=,2019-05-20 16:06:51.034 UTC,2019-05-20 16:11:04.200 UTC,37.7893,-122.4009,37.7948,-122.4029
MFdGdu0lExHqqHXiy2FJxdGeMC2IW7b8Xd9S9Z9aFNc=,2019-05-20 16:09:12.382 UTC,2019-05-20 16:19:55.218 UTC,37.7982,-122.4224,37.7933,-122.3982
Rbl8uQR2N9pVdWS+8he8GuGbe8faHLq/vsqLQUvBgQw=,2019-05-20 16:20:59.591 UTC,2019-05-20 16:26:29.112 UTC,37.7906,-122.3925,37.7812,-122.3931
rPbS2zR5sbYqOG2lyASkfqawMKKIW6c3wothtpndY30=,2019-05-20 16:21:04.428 UTC,2019-05-20 16:50:55.444 UTC,37.8086,-122.4141,37.8076,-122.4198
PygqqnQtEXjKnb4oTbTtTmylT2Nd7KSAo1HIWaYzkvo=,2019-05-20 16:25:57.512 UTC,2019-05-20 16:34:45.558 UTC,37.7716,-122.4021,37.7628,-122.4129
838T38g0AP1GaaLsJ1eilVDWtmuZbInf7+/ePVy4QOo=,2019-05-20 16:26:05.419 UTC,2019-05-20 16:28:26.670 UTC,37.7885,-122.4423,37.7883,-122.4463
6HxAAqUJ8C2FHH+nfJW3Z/CWhZNTrJ6qEVBazh8Xcm4=,2019-05-20 16:30:12.600 UTC,2019-05-20 16:37:47.778 UTC,37.7822,-122.4057,37.7743,-122.4143
xnCSL5y2iOAX6vbiRpDrwbX6NPmy8+OpBIlRxOC7N68=,2019-05-20 16:31:22.330 UTC,2019-05-20 16:47:50.057 UTC,37.7536,-122.4344,37.7795,-122.4044
IbIO7n9M1xq3LD6SZeJr2Jx/Kr+gYm65W+rcbEPqQAE=,2019-05-20 16:31:41.461 UTC,2019-05-20 16:39:18.797 UTC,37.7917,-122.398,37.7805,-122.39
z0fVe0Je/63Ytd9WN2NHkZdPksz5qqOAkw11gPZNA44=,2019-05-20 16:37:23.333 UTC,2019-05-20 16:39:24.307 UTC,37.7705,-122.3863,37.7688,-122.3891
WWrkipOjgxugBhCJCsvto1JY3GHA6xHY/cS51Ofot8s=,2019-05-20 16:43:52.452 UTC,2019-05-20 16:49:45.947 UTC,37.789,-122.402,37.7964,-122.4047
RdhejhVTOeNN3CwF80GK7RA6+e7dOWM7v7Bf/ZeVck0=,2019-05-20 16:48:03.458 UTC,2019-05-20 16:57:17.510 UTC,37.7608,-122.4119,37.7757,-122.3937
8m0ODTkg765Uxkfv8atflyEONjMlBmSfRL58X+BkJa8=,2019-05-20 16:49:20.066 UTC,2019-05-20 17:26:04.198 UTC,37.8065,-122.4206,37.7937,-122.3963
6WqhvtvIT5smoZusqz0J6aIY69/toIH2bY9AEkr3h9A=,2019-05-20 16:51:29.631 UTC,2019-05-20 16:56:04.177 UTC,37.7894,-122.4022,37.7829,-122.3932
EWOAIDBV4WlXU8Brl1EPSp8jG05eJZXert2cCXn/fXI=,2019-05-20 16:52:51.592 UTC,2019-05-20 17:13:38.214 UTC,37.7619,-122.4263,37.7624,-122.4146
z9dW+2JYMuuBnyCv+myDQANNDAQbaA4vWI3qvbnkbrA=,2019-05-20 16:54:36.352 UTC,2019-05-20 16:59:40.028 UTC,37.788,-122.3997,37.7831,-122.3923
Oz31a/+nnHUMFSWAqJQcBPhDtWaTt4nolsxxnZ4UaGk=,2019-05-20 16:55:59.722 UTC,2019-05-20 17:01:01.717 UTC,37.792,-122.4026,37.7971,-122.4053
AlPZxg+PenDSbod3KLlRI4+oIXVuCW5No7B7gKALG+Q=,2019-05-20 17:06:10.059 UTC,2019-05-20 17:44:34.254 UTC,37.7794,-122.4139,37.7776,-122.4131
ixYrCCB+cPViJ4cJ28JjiB/nogx3QQfb3HjUzzk6BdU=,2019-05-20 17:08:36.772 UTC,2019-05-20 17:20:22.753 UTC,37.7798,-122.3891,37.7931,-122.4013
O/0j5slzvHgaGqC3+MlRGHbmbkHv/hkquLZQFw6HWc8=,2019-05-20 17:23:23.276 UTC,2019-05-20 17:27:21.099 UTC,37.7888,-122.4035,37.7867,-122.3981
cQe2zDIB4/U7mFg3eBuwA6EzwSnvEr+VkpfcMQuwq5w=,2019-05-20 17:27:59.579 UTC,2019-05-20 17:31:43.803 UTC,37.8062,-122.4222,37.8066,-122.4133
jHh1Lh97lS2lvS84zN2OTn9fodnUrelVsau5PHeepOo=,2019-05-20 17:35:33.567 UTC,2019-05-20 17:40:18.652 UTC,37.7917,-122.3992,37.794,-122.3978
cQe2zDIB4/U7mFg3eBuwA6EzwSnvEr+VkpfcMQuwq5w=,2019-05-20 17:40:25.566 UTC,2019-05-20 17:47:44.306 UTC,37.8057,-122.4149,37.8042,-122.4236
P+VApGZTdzA3Blg6KYjaHhaowZ9zC0uMPER1UGnxHoU=,2019-05-20 17:45:58.126 UTC,2019-05-20 18:01:57.663 UTC,37.7741,-122.4375,37.7695,-122.4065
wOZExc0CKXeawm98uAtQE9gpLfnIsI98gqwbdPYuyeM=,2019-05-20 17:50:12.127 UTC,2019-05-20 18:02:41.380 UTC,37.8049,-122.4024,37.8085,-122.4101
j4JyzYLkrw4JrpEESL58aw9OHvpa0xodJqxA5DKfRqA=,2019-05-20 17:50:16.238 UTC,2019-05-20 17:59:43.646 UTC,37.7768,-122.3952,37.7835,-122.4076
axFDCx2TV1e4MJVYJj7i8NASpicTm/INt1oQP32QD3k=,2019-05-20 18:07:02.912 UTC,2019-05-20 18:25:25.808 UTC,37.8077,-122.4201,37.8085,-122.4102
J1vgkju+CMIOP8kOz3eZrw6cPDpz7L0mw/T5ieKW5ns=,2019-05-20 18:07:43.269 UTC,2019-05-20 18:15:34.807 UTC,37.7774,-122.4168,37.7914,-122.4038
C4UXaf4sVw6nfMEHqNoHmvUPYZXJiesihwXAkUPSv4U=,2019-05-20 18:13:27.556 UTC,2019-05-20 18:16:16.706 UTC,37.7928,-122.3974,37.792,-122.3933
3MrfAEn9oWW2NLjEanwpTB/MK8lzwS56gunQ4Gzpc3E=,2019-05-20 18:14:34.991 UTC,2019-05-20 18:21:42.846 UTC,37.7984,-122.4494,37.8009,-122.4519
Y/ewQxOlX6BN1xtX8yUScLt8zo+4BQfM4O/xNtLUa60=,2019-05-20 18:19:49.598 UTC,2019-05-20 18:36:25.303 UTC,37.7836,-122.4074,37.769,-122.3897
3PGASE/uP3ChskutYQfHUKjOZ8MxLf3dceIJcnd57d8=,2019-05-20 18:21:36.901 UTC,2019-05-20 18:28:57.797 UTC,37.7881,-122.4096,37.7876,-122.4214
6qOo1TXjHSxZNJUin9QsSS+W6pGMNhlkqhvBqPfZIvM=,2019-05-20 18:25:32.129 UTC,2019-05-20 18:30:32.707 UTC,37.801,-122.4518,37.802,-122.4561
qDI0LAoV2aWLdCk7GJHMmAqX/IKiPqWQ2DpUXEhflFI=,2019-05-20 18:33:10.692 UTC,2019-05-20 18:46:03.349 UTC,37.7959,-122.3942,37.8085,-122.4097
6HxAAqUJ8C2FHH+nfJW3Z/CWhZNTrJ6qEVBazh8Xcm4=,2019-05-20 18:39:24.014 UTC,2019-05-20 18:55:18.841 UTC,37.7749,-122.4146,37.7763,-122.3922
8znS5b+Is09lcmoHrexEQK1mSF+oAjPJ7XhXRS16CSY=,2019-05-20 18:49:26.661 UTC,2019-05-20 18:53:40.738 UTC,37.8067,-122.4195,37.8076,-122.4192
yZFM20p+4zdpBwheFcc13bcPp2CxEu2ELOZq/cDNQdY=,2019-05-20 18:50:23.758 UTC,2019-05-20 20:57:55.207 UTC,37.7858,-122.4059,37.7712,-122.4707
8znS5b+Is09lcmoHrexEQK1mSF+oAjPJ7XhXRS16CSY=,2019-05-20 18:54:33.716 UTC,2019-05-20 19:24:43.935 UTC,37.8078,-122.4194,37.7871,-122.4335
z0fVe0Je/63Ytd9WN2NHkZdPksz5qqOAkw11gPZNA44=,2019-05-20 19:00:20.365 UTC,2019-05-20 19:14:20.913 UTC,37.7689,-122.3892,37.7689,-122.3891
Ixlgh+3wpqorv/Uw76sVbVOB+ewt9CDLrkBTmpUL3PQ=,2019-05-20 19:05:05.949 UTC,2019-05-20 19:12:18.416 UTC,37.7914,-122.421,37.7903,-122.4108
axFDCx2TV1e4MJVYJj7i8NASpicTm/INt1oQP32QD3k=,2019-05-20 19:19:26.314 UTC,2019-05-20 19:27:46.429 UTC,37.8085,-122.4103,37.8075,-122.4211
R20BkzvhgjENC7+U6LDleAFkTeNqFmJpHJpLY84jzGY=,2019-05-20 19:19:38.724 UTC,2019-05-20 19:30:24.993 UTC,37.8015,-122.4009,37.8084,-122.4097
LjmTAN367Cdc25EU2s3sUTTVsEyD+mvP1LkdVkSLon0=,2019-05-20 19:20:21.764 UTC,2019-05-20 19:25:10.409 UTC,37.7824,-122.391,37.7901,-122.3995
DXs64QzGST5Pn03chnCk7vOH1QekBDSsIGuZT55MpbE=,2019-05-20 19:21:40.887 UTC,2019-05-20 19:29:54.446 UTC,37.7947,-122.3934,37.8062,-122.4046
3PGASE/uP3ChskutYQfHUKjOZ8MxLf3dceIJcnd57d8=,2019-05-20 19:32:53.831 UTC,2019-05-20 19:43:36.104 UTC,37.7879,-122.4216,37.7877,-122.4046
Ixlgh+3wpqorv/Uw76sVbVOB+ewt9CDLrkBTmpUL3PQ=,2019-05-20 19:36:18.418 UTC,2019-05-20 20:02:16.802 UTC,37.7901,-122.4106,37.7905,-122.4218
AweBSZQgSfzZm3n6AN5yRLgw7rj2q/AFYGaBLcraHdo=,2019-05-20 19:47:49.813 UTC,2019-05-20 19:51:38.612 UTC,37.8083,-122.4092,37.8083,-122.4093
r0Oyalo3hE9L8q3n9DK7YTht8EGQU4FLxAS85qtiRBo=,2019-05-20 19:52:15.508 UTC,2019-05-20 20:00:19.997 UTC,37.7738,-122.4178,37.78,-122.4234
z0fVe0Je/63Ytd9WN2NHkZdPksz5qqOAkw11gPZNA44=,2019-05-20 19:55:14.964 UTC,2019-05-20 20:05:16.994 UTC,37.7689,-122.3894,37.7705,-122.3864
AweBSZQgSfzZm3n6AN5yRLgw7rj2q/AFYGaBLcraHdo=,2019-05-20 19:59:01.957 UTC,2019-05-20 20:08:13.862 UTC,37.8083,-122.4094,37.7966,-122.3949
1mH96BE2c30daO9rtJqwsuDs1yCaezuQCsUJSZsbLaw=,2019-05-20 20:02:04.853 UTC,2019-05-20 20:30:13.145 UTC,37.8084,-122.4095,37.7937,-122.3929
vOuuA0Gd26PlpMCzJ1/7GU93nYngmK6J3+agWHObyUE=,2019-05-20 20:07:46.224 UTC,2019-05-20 20:23:12.214 UTC,37.7851,-122.3982,37.7773,-122.4248
IkTVTK4ec/VCsqX0w6NmW7DPLUb8gCqEX4mBUdOAJmg=,2019-05-20 20:09:00.665 UTC,2019-05-20 20:48:36.096 UTC,37.7954,-122.4034,37.8063,-122.4223
OaE9q6kWfEsghMQVLP/sR6uy+B4gTCRyhywt/nRs+Wg=,2019-05-20 20:09:22.310 UTC,2019-05-20 20:13:19.098 UTC,37.8089,-122.4096,37.8091,-122.4095
Ixlgh+3wpqorv/Uw76sVbVOB+ewt9CDLrkBTmpUL3PQ=,2019-05-20 20:16:29.241 UTC,2019-05-20 20:18:57.507 UTC,37.7904,-122.4218,37.7874,-122.4222
HKrd8cz8avaa9trLjuC8vW8ujoPQwgnqj3EasoOgggM=,2019-05-20 20:23:07.853 UTC,2019-05-20 20:38:38.979 UTC,37.7674,-122.4038,37.7623,-122.415
0G85FC6mlOLZg1DuNPXepKgz4qlOtO69TNqxXNqgI+Y=,2019-05-20 20:26:23.514 UTC,2019-05-20 20:39:11.629 UTC,37.7778,-122.3938,37.7764,-122.4075
Ixlgh+3wpqorv/Uw76sVbVOB+ewt9CDLrkBTmpUL3PQ=,2019-05-20 20:27:09.236 UTC,2019-05-20 20:30:29.280 UTC,37.7876,-122.4221,37.7904,-122.4214
0va7H727Kr0wlPEyz8hxKvm3ShoI8gtuNtW4jPuIH+4=,2019-05-20 20:28:37.587 UTC,2019-05-20 21:44:57.515 UTC,37.8087,-122.4131,37.8079,-122.4179
z0fVe0Je/63Ytd9WN2NHkZdPksz5qqOAkw11gPZNA44=,2019-05-20 20:34:19.909 UTC,2019-05-20 20:36:54.105 UTC,37.7705,-122.3865,37.7689,-122.3889
Lu/+xMArpLkTJ8rJs0iEPV6hnycMOcOIKwbGzpU51DI=,2019-05-20 20:37:46.008 UTC,2019-05-20 21:37:01.819 UTC,37.7674,-122.4593,37.7649,-122.501
vOuuA0Gd26PlpMCzJ1/7GU93nYngmK6J3+agWHObyUE=,2019-05-20 20:37:54.177 UTC,2019-05-20 20:50:54.749 UTC,37.7774,-122.4248,37.7853,-122.3983
JMVyFd8TbshvkasqDKZSw0G5qXXgFEF1KT8c3fiR63o=,2019-05-20 20:38:23.647 UTC,2019-05-20 20:44:03.013 UTC,37.7663,-122.3969,37.7668,-122.3912
r0Oyalo3hE9L8q3n9DK7YTht8EGQU4FLxAS85qtiRBo=,2019-05-20 20:42:23.589 UTC,2019-05-20 20:50:53.404 UTC,37.7799,-122.4237,37.7714,-122.4196
LzWXRTONqtYEucpLBmLBHTMZgi01K/WYuhTxTPUrZ58=,2019-05-20 20:59:32.917 UTC,2019-05-20 21:05:25.345 UTC,37.7791,-122.3923,37.7892,-122.4012
regQgqpqZLM1Z8ssEanytQ8HjmjPcVZ2Q27j1jahcTk=,2019-05-20 21:01:47.636 UTC,2019-05-20 21:04:39.734 UTC,37.8015,-122.4013,37.7983,-122.4011
Z68S46FFX0kxvmgkexyni4ESG+Ec98hsQuAN1zMzyLQ=,2019-05-20 21:03:01.482 UTC,2019-05-20 21:10:44.096 UTC,37.7932,-122.3968,37.7882,-122.4168
7TqAjjxkxwWYedOJq0evRRlVexTe5Ijzz3vR3yoTZsA=,2019-05-20 21:07:20.756 UTC,2019-05-20 21:21:21.800 UTC,37.7945,-122.3928,37.8032,-122.4011
jX0zwINSJi2Ii0lZbCrxSeJyvRoUgJTIA5MUKXzdBdc=,2019-05-20 21:07:32.821 UTC,2019-05-20 21:12:18.097 UTC,37.802,-122.4018,37.7943,-122.4016
YjCNpQONaE7vCa2+MAubME9vk0cKRM0KywGfR1wGtjk=,2019-05-20 21:19:26.543 UTC,2019-05-20 21:25:53.826 UTC,37.765,-122.3911,37.7764,-122.3941
qDI0LAoV2aWLdCk7GJHMmAqX/IKiPqWQ2DpUXEhflFI=,2019-05-20 21:22:28.911 UTC,2019-05-20 21:40:27.722 UTC,37.8077,-122.4203,37.8058,-122.4518
QwULa1i9yJZCUUCRv0PA5pP+dkOiiMFb/HHZB7f9XjI=,2019-05-20 21:25:50.911 UTC,2019-05-20 21:38:52.556 UTC,37.7888,-122.3925,37.7709,-122.3914
OOn0u4iz6r8MvWYGJiWajTT6usgfgQtudihXc2lC5O0=,2019-05-20 21:28:30.905 UTC,2019-05-20 21:39:47.558 UTC,37.8088,-122.4131,37.7964,-122.3947
O8AEwpmg8kTVOa+LeJE3sucjtkXJck/USN+21wqSoPQ=,2019-05-20 21:30:12.570 UTC,2019-05-20 21:46:43.038 UTC,37.8084,-122.4097,37.7861,-122.4103
qr8Eq8KbuBuVbcLTie8Q8VPsN/xw/fDHR//lA1nPAOo=,2019-05-20 21:34:19.909 UTC,2019-05-20 21:42:07.344 UTC,37.7862,-122.4554,37.7891,-122.449
IkTVTK4ec/VCsqX0w6NmW7DPLUb8gCqEX4mBUdOAJmg=,2019-05-20 21:55:12.610 UTC,2019-05-20 22:16:07.153 UTC,37.8039,-122.4369,37.8087,-122.4716
HKrd8cz8avaa9trLjuC8vW8ujoPQwgnqj3EasoOgggM=,2019-05-20 22:18:09.787 UTC,2019-05-20 22:23:05.004 UTC,37.7624,-122.4151,37.7672,-122.4046
kqAPShMglG8HB+s1ZR01wOnQtlX2myUwRFlNcwrSE64=,2019-05-20 22:21:46.510 UTC,2019-05-20 22:32:13.746 UTC,37.7865,-122.4217,37.8012,-122.4331
yZFM20p+4zdpBwheFcc13bcPp2CxEu2ELOZq/cDNQdY=,2019-05-20 22:28:42.721 UTC,2019-05-20 22:30:30.246 UTC,37.7739,-122.4394,37.774,-122.4393
R20BkzvhgjENC7+U6LDleAFkTeNqFmJpHJpLY84jzGY=,2019-05-20 22:30:40.131 UTC,2019-05-20 22:47:01.655 UTC,37.8086,-122.4112,37.7858,-122.4059
vOuuA0Gd26PlpMCzJ1/7GU93nYngmK6J3+agWHObyUE=,2019-05-20 22:32:51.116 UTC,2019-05-20 22:33:10.127 UTC,37.7851,-122.3983,37.785,-122.3984
yZFM20p+4zdpBwheFcc13bcPp2CxEu2ELOZq/cDNQdY=,2019-05-20 22:33:15.346 UTC,2019-05-20 23:19:38.695 UTC,37.7737,-122.4395,37.7799,-122.4124
6qOo1TXjHSxZNJUin9QsSS+W6pGMNhlkqhvBqPfZIvM=,2019-05-20 22:33:47.412 UTC,2019-05-20 22:51:06.311 UTC,37.7986,-122.4342,37.7946,-122.4234
0G85FC6mlOLZg1DuNPXepKgz4qlOtO69TNqxXNqgI+Y=,2019-05-20 22:35:51.310 UTC,2019-05-20 22:44:12.211 UTC,37.7776,-122.4099,37.7842,-122.4043
3MrfAEn9oWW2NLjEanwpTB/MK8lzwS56gunQ4Gzpc3E=,2019-05-20 22:36:42.014 UTC,2019-05-20 22:45:51.200 UTC,37.7984,-122.4323,37.7947,-122.4236
vOuuA0Gd26PlpMCzJ1/7GU93nYngmK6J3+agWHObyUE=,2019-05-20 22:38:01.165 UTC,2019-05-20 23:07:36.105 UTC,37.785,-122.3985,37.7851,-122.3984
SrzI9D0SVmduoluU71yZ/f55C8IKCxXvCnWgkZRoqKs=,2019-05-20 22:53:27.570 UTC,2019-05-20 22:59:56.262 UTC,37.7672,-122.4062,37.7765,-122.3958
nW8Ai+ya+xnTTevXOrIskgnJCp7UuOtTdCqSPcD2GwI=,2019-05-20 22:53:45.645 UTC,2019-05-20 22:58:11.296 UTC,37.785,-122.4002,37.7773,-122.4086
UQkj6dUru+6wiuxlotqIcSfdxruJP9QiDgXCnAVx19A=,2019-05-20 22:56:01.313 UTC,2019-05-20 23:02:31.754 UTC,37.7858,-122.4382,37.779,-122.4418
